"REF_DATE","GEO","DGUID","Type of product","Type of storage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1977-10","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","0","","","","0"
"1977-10","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","0","","","","0"
"1977-10","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","0","","","","0"
"1977-10","Canada","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722374","1.5.1","0","","","","0"
"1977-10","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","0","","","","0"
"1977-10","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","0","","","","0"
"1977-10","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","0","","","","0"
"1977-10","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","0","","","","0"
"1977-10","Maritime provinces","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722375","2.5.1","0","","","","0"
"1977-10","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","0","","","","0"
"1977-10","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","0","","","","0"
"1977-10","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","0","","","","0"
"1977-10","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","0","","","","0"
"1977-10","Quebec","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722376","3.5.1","0","","","","0"
"1977-10","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","0","","","","0"
"1977-10","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","0","","","","0"
"1977-10","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","0","","","","0"
"1977-10","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","0","","","","0"
"1977-10","Ontario","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722377","4.5.1","0","","","","0"
"1977-10","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","0","","","","0"
"1977-10","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","0","","","","0"
"1977-10","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","0","","","","0"
"1977-10","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1977-10","Manitoba","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722378","5.5.1","0","","","","0"
"1977-10","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","0","","","","0"
"1977-10","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1977-10","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1977-10","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1977-10","Saskatchewan","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722379","6.5.1","0","","","","0"
"1977-10","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","0","","","","0"
"1977-10","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","0","","","","0"
"1977-10","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","0","","","","0"
"1977-10","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","0","","","","0"
"1977-10","Alberta","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722380","7.5.1","0","","","","0"
"1977-10","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","0","","","","0"
"1977-10","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","0","","","","0"
"1977-10","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","0","","","","0"
"1977-10","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","0","","","","0"
"1977-10","British Columbia","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722381","8.5.1","0","","","","0"
"1977-11","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","1672","","","","0"
"1977-11","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","50385","","","","0"
"1977-11","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","41452","","","","0"
"1977-11","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","12379","","","","0"
"1977-11","Canada","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722374","1.5.1","59620","","","","0"
"1977-11","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","929","","","","0"
"1977-11","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","95","","","","0"
"1977-11","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","4253","","","","0"
"1977-11","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","1174","","","","0"
"1977-11","Maritime provinces","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722375","2.5.1","6158","","","","0"
"1977-11","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","148","","","","0"
"1977-11","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","14020","","","","0"
"1977-11","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","14221","","","","0"
"1977-11","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","6060","","","","0"
"1977-11","Quebec","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722376","3.5.1","6549","","","","0"
"1977-11","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","152","","","","0"
"1977-11","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","31565","","","","0"
"1977-11","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","18610","","","","0"
"1977-11","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","2185","","","","0"
"1977-11","Ontario","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722377","4.5.1","42102","","","","0"
"1977-11","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","223","","","","0"
"1977-11","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","0","","","","0"
"1977-11","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","0","","","","0"
"1977-11","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1977-11","Manitoba","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722378","5.5.1","1917","","","","0"
"1977-11","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","7","","","","0"
"1977-11","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1977-11","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1977-11","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1977-11","Saskatchewan","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722379","6.5.1","0","","","","0"
"1977-11","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","145","","","","0"
"1977-11","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","589","","","","0"
"1977-11","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","2364","","","","0"
"1977-11","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","680","","","","0"
"1977-11","Alberta","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722380","7.5.1","1222","","","","0"
"1977-11","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","70","","","","0"
"1977-11","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","4116","","","","0"
"1977-11","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","2004","","","","0"
"1977-11","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","2280","","","","0"
"1977-11","British Columbia","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722381","8.5.1","1672","","","","0"
"1977-12","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","1548","","","","0"
"1977-12","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","54111","","","","0"
"1977-12","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","44296","","","","0"
"1977-12","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","15033","","","","0"
"1977-12","Canada","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722374","1.5.1","58482","","","","0"
"1977-12","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","822","","","","0"
"1977-12","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","0","","","","0"
"1977-12","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","3274","","","","0"
"1977-12","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","2420","","","","0"
"1977-12","Maritime provinces","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722375","2.5.1","6520","","","","0"
"1977-12","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","129","","","","0"
"1977-12","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","13578","","","","0"
"1977-12","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","15870","","","","0"
"1977-12","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","8246","","","","0"
"1977-12","Quebec","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722376","3.5.1","9289","","","","0"
"1977-12","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","196","","","","0"
"1977-12","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","37403","","","","0"
"1977-12","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","22580","","","","0"
"1977-12","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","3074","","","","0"
"1977-12","Ontario","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722377","4.5.1","38749","","","","0"
"1977-12","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","210","","","","0"
"1977-12","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","0","","","","0"
"1977-12","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","0","","","","0"
"1977-12","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1977-12","Manitoba","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722378","5.5.1","1332","","","","0"
"1977-12","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","6","","","","0"
"1977-12","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1977-12","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1977-12","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1977-12","Saskatchewan","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722379","6.5.1","0","","","","0"
"1977-12","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","118","","","","0"
"1977-12","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","503","","","","0"
"1977-12","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","2141","","","","0"
"1977-12","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","267","","","","0"
"1977-12","Alberta","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722380","7.5.1","1265","","","","0"
"1977-12","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","66","","","","0"
"1977-12","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","2626","","","","0"
